,new_cases_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,Africa,Asia,Europe,North America,Oceania,South America
1151,4.651,0.164,1.762,0.2395,4.2,10.8,5.9,24.115000000000002,37.96,112.442,21.7,4.885,2.577,11840.846,1.65,376.264,8.35,2.75,38.3,70.598,1.5,72.7,0.567,0,1,0,0,0,0
1152,4.651,0.164,1.762,0.2395,4.2,10.8,5.9,24.115000000000002,30.56,112.442,21.7,4.885,2.577,11840.846,1.65,376.264,8.35,2.75,38.3,70.598,1.5,72.7,0.567,0,1,0,0,0,0
1153,4.87,0.219,1.762,0.2395,4.2,10.8,5.9,24.115000000000002,30.56,112.442,21.7,4.885,2.577,11840.846,1.65,376.264,8.35,2.75,38.3,70.598,1.5,72.7,0.567,0,1,0,0,0,0
1154,0.0,0.0,1.762,0.2395,4.2,10.8,5.9,24.115000000000002,30.56,112.442,21.7,4.885,2.577,11840.846,1.65,376.264,8.35,2.75,38.3,70.598,1.5,72.7,0.567,0,1,0,0,0,0
1155,2.515,0.303,0.819,0.0032,311.7,80.22,73.405,24.115000000000002,27.78,112.442,42.2,4.885,8.353,11840.846,1.65,103.957,8.35,2.75,38.3,72.704,2.0,80.46,0.742,0,1,0,0,0,0
1156,2.222,0.303,0.687,0.0035,286.8,80.22,73.405,24.115000000000002,27.78,112.442,42.2,4.885,8.353,11840.846,1.65,103.957,8.35,2.75,38.3,72.704,2.0,80.46,0.742,0,1,0,0,0,0
1157,2.306,0.303,0.59,0.004,251.4,80.22,73.405,24.115000000000002,27.78,112.442,42.2,4.885,8.353,11840.846,1.65,103.957,8.35,2.75,38.3,72.704,2.0,80.46,0.742,0,1,0,0,0,0
1158,2.976,0.303,0.573,0.0041,242.2,80.22,73.405,24.115000000000002,27.78,112.442,42.2,4.885,8.353,11840.846,1.65,103.957,8.35,2.75,38.3,72.704,2.0,80.46,0.742,0,1,0,0,0,0
1159,3.018,0.303,0.607,0.0041,241.3,80.22,73.405,24.115000000000002,27.78,112.442,42.2,4.885,8.353,11840.846,1.65,103.957,8.35,2.75,38.3,72.704,2.0,80.46,0.742,0,1,0,0,0,0
1160,1.803,0.303,0.68,0.0036,277.7,80.19,73.36,23.79,27.78,112.442,42.2,4.885,8.353,11840.846,1.65,103.957,8.35,2.75,38.3,72.704,2.0,80.46,0.742,0,1,0,0,0,0
1161,2.012,0.303,0.899,0.0027,373.5,80.25,73.45,24.44,27.78,112.442,42.2,4.885,8.353,11840.846,1.65,103.957,8.35,2.75,38.3,72.704,2.0,80.46,0.742,0,1,0,0,0,0
1162,1.026,0.303,1.762,0.2395,4.2,47.79,39.71,24.115000000000002,18.52,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,2.75,38.3,72.704,4.8,71.1,0.668,0,1,0,0,0,0
1163,0.821,0.303,1.762,0.2395,4.2,47.79,39.71,24.115000000000002,18.52,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,2.75,38.3,72.704,4.8,71.1,0.668,0,1,0,0,0,0
1164,0.513,0.303,1.762,0.2395,4.2,47.79,39.71,24.115000000000002,18.52,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,2.75,38.3,72.704,4.8,71.1,0.668,0,1,0,0,0,0
1165,0.41,0.303,1.762,0.2395,4.2,47.79,39.71,24.115000000000002,18.52,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,2.75,38.3,72.704,4.8,71.1,0.668,0,1,0,0,0,0
1166,0.0,0.303,1.762,0.2395,4.2,47.79,39.71,24.115000000000002,18.52,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,2.75,38.3,72.704,4.8,71.1,0.668,0,1,0,0,0,0
1167,0.0,0.303,1.762,0.2395,4.2,47.79,39.71,24.115000000000002,18.52,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,2.75,38.3,72.704,4.8,71.1,0.668,0,1,0,0,0,0
1168,1.231,0.303,1.762,0.2395,4.2,47.79,39.71,24.115000000000002,18.52,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,2.75,38.3,72.704,4.8,71.1,0.668,0,1,0,0,0,0
1169,1.603,0.0,0.016,0.0441,22.7,4.8,83.5,0.895,8.33,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,1,0,0,0,0,0
1170,1.603,0.0,0.016,0.0441,22.7,4.8,83.5,0.895,8.33,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,1,0,0,0,0,0
1171,1.603,0.0,0.016,0.0441,22.7,4.8,83.5,0.895,8.33,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,1,0,0,0,0,0
1172,1.603,0.0,0.016,0.0441,22.7,4.8,83.5,0.895,8.33,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,1,0,0,0,0,0
1173,1.603,0.0,0.016,0.0441,22.7,4.8,83.5,0.895,8.33,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,1,0,0,0,0,0
1174,1.603,0.0,0.016,0.0441,22.7,4.8,83.5,0.895,8.33,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,1,0,0,0,0,0
1175,1.603,0.0,0.016,0.0,22.7,4.8,83.5,0.895,8.33,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,1,0,0,0,0,0
1176,122.758,0.315,0.686,0.1716,5.8,74.91,69.69,22.63,48.15,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,0,1,0,0,0,0
1177,131.121,0.3,0.682,0.1759,5.7,74.96,69.75,22.95,48.15,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,0,1,0,0,0,0
1178,141.657,0.315,0.669,0.1835,5.4,75.01,69.83,23.29,48.15,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,0,1,0,0,0,0
1179,149.962,0.3,0.663,0.1911,5.2,75.08,69.94,23.77,48.15,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,0,1,0,0,0,0
1180,155.523,0.286,0.67,0.1966,5.1,75.09,69.95,23.94,48.15,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,0,1,0,0,0,0
1181,149.677,0.172,0.683,0.2,5.0,75.1,69.96,24.02,48.15,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,0,1,0,0,0,0
1182,148.647,0.243,0.7,0.2038,4.9,75.15,70.02,24.31,48.15,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,0,1,0,0,0,0
1183,118.315,0.303,0.182,0.1364,7.3,50.04,42.01,24.115000000000002,36.11,87.176,18.0,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606,0,1,0,0,0,0
1184,23.068,0.303,0.182,0.1499,6.7,50.04,42.01,24.115000000000002,36.11,87.176,18.0,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606,0,1,0,0,0,0
1185,30.509,0.303,0.182,0.165,6.1,50.04,42.01,24.115000000000002,36.11,87.176,18.0,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606,0,1,0,0,0,0
1186,46.879,0.303,0.182,0.2018,5.0,50.04,42.01,24.115000000000002,36.11,87.176,18.0,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606,0,1,0,0,0,0
1187,65.482,0.303,0.182,0.2449,4.1,50.04,42.01,24.115000000000002,36.11,87.176,18.0,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606,0,1,0,0,0,0
1188,55.809,0.303,0.182,0.2886,3.5,50.04,42.01,24.115000000000002,36.11,87.176,18.0,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606,0,1,0,0,0,0
1189,72.923,0.303,0.182,0.3236,3.1,50.04,42.01,24.115000000000002,36.11,87.176,18.0,3.556,1.897,6570.102,30.3,335.346,6.86,6.3,78.1,28.178,5.9,69.5,0.606,0,1,0,0,0,0
1190,2.123,0.0,0.117,0.0197,50.7,16.8,12.9,0.895,43.52,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515,1,0,0,0,0,0
1191,3.421,0.0,0.112,0.0176,56.7,16.8,12.9,0.895,43.52,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515,1,0,0,0,0,0
1192,1.415,0.0,0.109,0.0152,65.7,16.8,12.9,0.895,43.52,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515,1,0,0,0,0,0
1193,0.0,0.0,0.106,0.0128,77.9,16.8,12.9,0.895,43.52,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515,1,0,0,0,0,0
1194,0.826,0.0,0.107,0.0139,72.0,16.8,12.9,0.895,43.52,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515,1,0,0,0,0,0
1195,4.246,0.0,0.104,0.0165,60.7,16.8,12.9,0.895,43.52,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515,1,0,0,0,0,0
1196,1.415,0.118,0.106,0.0181,55.1,16.8,12.9,0.895,43.52,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515,1,0,0,0,0,0
1197,0.0,0.0,3.823,0.134,7.5,69.9,61.8,31.93,52.78,150.028,22.3,5.82,4.032,5425.621,7.3,227.49,15.42,11.8,44.4,30.549500000000002,2.6,70.91,0.725,0,0,0,0,1,0
1198,37.468,0.0,3.823,0.134,7.5,69.9,61.8,31.93,96.3,150.028,22.3,5.82,4.032,5425.621,7.3,227.49,15.42,11.8,44.4,30.549500000000002,2.6,70.91,0.725,0,0,0,0,1,0
1199,9.367,0.0,3.823,0.134,7.5,69.9,61.8,31.93,96.3,150.028,22.3,5.82,4.032,5425.621,7.3,227.49,15.42,11.8,44.4,30.549500000000002,2.6,70.91,0.725,0,0,0,0,1,0
1200,9.367,0.0,3.823,0.134,7.5,69.9,61.8,31.93,96.3,150.028,22.3,5.82,4.032,5425.621,7.3,227.49,15.42,11.8,44.4,30.549500000000002,2.6,70.91,0.725,0,0,0,0,1,0
1201,0.0,0.0,3.823,0.134,7.5,69.9,61.8,31.93,96.3,150.028,22.3,5.82,4.032,5425.621,7.3,227.49,15.42,11.8,44.4,30.549500000000002,2.6,70.91,0.725,0,0,0,0,1,0
1202,0.0,0.0,3.823,0.134,7.5,69.9,61.8,31.93,96.3,150.028,22.3,5.82,4.032,5425.621,7.3,227.49,15.42,11.8,44.4,30.549500000000002,2.6,70.91,0.725,0,0,0,0,1,0
1203,18.734,0.0,3.823,0.134,7.5,69.9,61.8,31.93,96.3,150.028,22.3,5.82,4.032,5425.621,7.3,227.49,15.42,11.8,44.4,30.549500000000002,2.6,70.91,0.725,0,0,0,0,1,0
1204,334.907,5.701,2.267,0.207,4.8,52.3,49.26,7.94,56.48,266.886,36.2,10.014,5.819,28763.071,2.2,228.467,10.97,5.3,19.75,89.443,3.0,73.51,0.796,0,0,0,1,0,0
1205,470.295,7.838,2.237,0.209,4.8,52.34,49.33,8.0,56.48,266.886,36.2,10.014,5.819,28763.071,2.2,228.467,10.97,5.3,19.75,89.443,3.0,73.51,0.796,0,0,0,1,0,0
1206,454.619,7.126,2.243,0.201,5.0,52.38,49.39,8.05,56.48,266.886,36.2,10.014,5.819,28763.071,2.2,228.467,10.97,5.3,19.75,89.443,3.0,73.51,0.796,0,0,0,1,0,0
1207,414.002,10.689,2.221,0.194,5.2,52.41,49.44,8.11,56.48,266.886,36.2,10.014,5.819,28763.071,2.2,228.467,10.97,5.3,19.75,89.443,3.0,73.51,0.796,0,0,0,1,0,0
1208,617.797,4.275,2.136,0.192,5.2,52.43,49.5,8.19,56.48,266.886,36.2,10.014,5.819,28763.071,2.2,228.467,10.97,5.3,19.75,89.443,3.0,73.51,0.796,0,0,0,1,0,0
1209,359.847,4.275,2.214,0.188,5.3,52.45,49.52,8.23,56.48,266.886,36.2,10.014,5.819,28763.071,2.2,228.467,10.97,5.3,19.75,89.443,3.0,73.51,0.796,0,0,0,1,0,0
1210,408.302,4.988,2.282,0.192,5.2,52.394999999999996,49.415,8.08,56.48,266.886,36.2,10.014,5.819,28763.071,2.2,228.467,10.97,5.3,19.75,89.443,3.0,73.51,0.796,0,0,0,1,0,0
1211,670.338,6.2,1.701,0.4298,2.3,59.53,52.46,8.72,55.56,74.228,32.7,8.001,5.075,10849.297,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,1,0,0,0,0,0
1212,0.0,0.0,1.559,0.3944,2.5,59.54,52.47,8.72,55.56,74.228,32.7,8.001,5.075,10849.297,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,1,0,0,0,0,0
1213,1028.506,11.227,1.449,0.4447,2.2,59.55,52.49,8.74,55.56,74.228,32.7,8.001,5.075,10849.297,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,1,0,0,0,0,0
1214,387.24,4.357,1.339,0.4479,2.2,59.57,52.52,8.76,55.56,74.228,32.7,8.001,5.075,10849.297,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,1,0,0,0,0,0
1215,461.722,5.362,1.255,0.3732,2.7,59.58,52.55,8.78,55.56,74.228,32.7,8.001,5.075,10849.297,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,1,0,0,0,0,0
1216,331.106,5.613,1.201,0.4294,2.3,59.58,52.57,8.81,55.56,74.228,32.7,8.001,5.075,10849.297,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,1,0,0,0,0,0
1217,107.073,1.173,1.146,0.3721,2.7,59.59,52.59,8.84,55.56,74.228,32.7,8.001,5.075,10849.297,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,1,0,0,0,0,0
1218,1206.464,2.328,5.098,0.2082,4.8,67.54,61.64,38.0,58.33,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,72.704,2.81,77.69,0.82,0,1,0,0,0,0
1219,1301.487,2.552,5.168,0.2163,4.6,67.56,61.67,38.16,58.33,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,72.704,2.81,77.69,0.82,0,1,0,0,0,0
1220,1264.423,2.74,5.22,0.2222,4.5,67.57,61.69,38.33,58.33,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,72.704,2.81,77.69,0.82,0,1,0,0,0,0
1221,1307.072,2.916,5.27,0.2257,4.4,67.59,61.72,38.53,58.33,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,72.704,2.81,77.69,0.82,0,1,0,0,0,0
1222,1160.769,2.599,5.239,0.2283,4.4,67.6,61.73,38.62,58.33,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,72.704,2.81,77.69,0.82,0,1,0,0,0,0
1223,1033.998,2.364,5.212,0.2294,4.4,67.6,61.74,38.7,58.33,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,72.704,2.81,77.69,0.82,0,1,0,0,0,0
1224,1134.888,2.775,5.207,0.2307,4.3,67.62,61.77,38.91,58.33,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,72.704,2.81,77.69,0.82,0,1,0,0,0,0
1225,1.91,0.106,0.087,0.0399,25.0,23.2,4.3,0.895,34.26,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544,1,0,0,0,0,0
1226,1.655,0.149,0.082,0.0383,26.1,25.119999999999997,4.3,0.895,34.26,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544,1,0,0,0,0,0
1227,0.891,0.0,0.073,0.0329,30.4,25.119999999999997,4.3,0.895,34.26,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544,1,0,0,0,0,0
1228,1.846,0.085,0.061,0.0355,28.2,25.119999999999997,4.3,0.895,34.26,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544,1,0,0,0,0,0
1229,1.422,0.064,0.052,0.0406,24.6,25.119999999999997,4.3,0.895,34.26,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544,1,0,0,0,0,0
1230,1.485,0.106,0.062,0.0286,35.0,25.119999999999997,4.3,0.895,34.26,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544,1,0,0,0,0,0
1231,2.165,0.191,0.071,0.023,43.5,27.04,4.3,0.895,34.26,213.759,16.4,2.168,1.308,1697.707,41.6,213.333,2.5,3.4,16.7,21.222,0.5,63.37,0.544,1,0,0,0,0,0
1232,734.146,4.739,1.79,0.3887,2.6,35.37,33.8,0.91,75.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,97.164,8.8,72.06,0.779,0,0,1,0,0,0
1233,825.733,4.992,1.793,0.4082,2.4,35.42,33.87,0.96,75.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,97.164,8.8,72.06,0.779,0,0,1,0,0,0
1234,937.382,5.084,1.814,0.4174,2.4,35.48,33.93,1.01,75.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,97.164,8.8,72.06,0.779,0,0,1,0,0,0
1235,1035.779,4.325,1.828,0.4318,2.3,35.53,34.0,1.07,75.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,97.164,8.8,72.06,0.779,0,0,1,0,0,0
1236,1008.493,4.486,1.782,0.4535,2.2,35.55,34.03,1.09,75.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,97.164,8.8,72.06,0.779,0,0,1,0,0,0
1237,674.215,2.761,1.736,0.473,2.1,35.56,34.05,1.1,75.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,97.164,8.8,72.06,0.779,0,0,1,0,0,0
1238,569.423,2.853,1.835,0.4504,2.2,35.61,34.12,1.14,75.0,77.39,41.4,16.462,11.133,7894.393,0.1,539.849,7.11,13.5,47.4,97.164,8.8,72.06,0.779,0,0,1,0,0,0
1239,208.586,0.5,49.41,0.0047,211.9,67.59,93.55,44.265,44.44,112.442,34.0,1.144,0.526,67293.483,1.65,317.84,17.26,1.2,37.4,72.704,1.2,77.97,0.89,0,1,0,0,0,0
1240,216.493,0.3,49.377,0.0047,214.4,67.59,93.35,43.71,44.44,112.442,34.0,1.144,0.526,67293.483,1.65,317.84,17.26,1.2,37.4,72.704,1.2,77.97,0.89,0,1,0,0,0,0
1241,223.399,0.2,48.851,0.0046,217.6,67.59,93.45,43.89,44.44,112.442,34.0,1.144,0.526,67293.483,1.65,317.84,17.26,1.2,37.4,72.704,1.2,77.97,0.89,0,1,0,0,0,0
1242,211.589,0.5,48.8,0.0045,223.5,67.59,93.55,44.12,44.44,112.442,34.0,1.144,0.526,67293.483,1.65,317.84,17.26,1.2,37.4,72.704,1.2,77.97,0.89,0,1,0,0,0,0
1243,199.278,0.4,48.84,0.0044,229.2,67.59,93.55,44.41,44.44,112.442,34.0,1.144,0.526,67293.483,1.65,317.84,17.26,1.2,37.4,72.704,1.2,77.97,0.89,0,1,0,0,0,0
1244,201.68,0.2,49.457,0.0042,236.5,67.59,93.55,44.53,44.44,112.442,34.0,1.144,0.526,67293.483,1.65,317.84,17.26,1.2,37.4,72.704,1.2,77.97,0.89,0,1,0,0,0,0
1245,170.552,0.1,49.188,0.0042,240.5,67.59,93.65,44.68,44.44,112.442,34.0,1.144,0.526,67293.483,1.65,317.84,17.26,1.2,37.4,72.704,1.2,77.97,0.89,0,1,0,0,0,0
1246,1654.065,3.7755,18.632,0.0602,16.6,76.79,71.06,54.8,42.13,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,97.164,2.54,81.32,0.932,0,0,1,0,0,0
1247,1280.424,7.844,18.392,0.0593,16.9,76.8,71.1,54.86,42.13,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,97.164,2.54,81.32,0.932,0,0,1,0,0,0
1248,1365.517,4.736,18.282,0.0593,16.9,76.82,71.14,54.92,42.13,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,97.164,2.54,81.32,0.932,0,0,1,0,0,0
1249,1209.405,3.739,18.063,0.0593,16.9,76.85,71.18,54.97,42.13,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,97.164,2.54,81.32,0.932,0,0,1,0,0,0
1250,886.814,3.812,17.878,0.0585,17.1,76.87,71.22,55.03,42.13,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,97.164,2.54,81.32,0.932,0,0,1,0,0,0
1251,786.164,1.1,17.51,0.0586,17.1,76.88,71.25,55.06,42.13,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,97.164,2.54,81.32,0.932,0,0,1,0,0,0
1252,932.85,0.66,17.227,0.0673,14.9,76.89,71.28,55.11,42.13,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,97.164,2.54,81.32,0.932,0,0,1,0,0,0
1253,977.472,10.039,4.728,0.183,5.5,75.77,64.54,27.68,58.8,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,85.198,2.77,78.86,0.926,0,0,0,1,0,0
1254,989.823,10.714,4.644,0.171,5.8,75.81,64.58,27.76,58.8,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,85.198,2.77,78.86,0.926,0,0,0,1,0,0
1255,825.481,7.356,4.453,0.162,6.2,75.85,64.62,27.83,58.8,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,85.198,2.77,78.86,0.926,0,0,0,1,0,0
1256,1066.239,12.33,4.281,0.152,6.6,75.9,64.68,27.93,58.8,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,85.198,2.77,78.86,0.926,0,0,0,1,0,0
1257,259.619,2.655,4.235,0.145,6.9,75.93,64.72,27.99,58.8,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,85.198,2.77,78.86,0.926,0,0,0,1,0,0
1258,250.755,1.376,4.179,0.14,7.1,75.95,64.74,28.01,58.8,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,85.198,2.77,78.86,0.926,0,0,0,1,0,0
1259,1040.638,9.21,4.181,0.132,7.6,75.98,64.78,28.08,58.8,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,85.198,2.77,78.86,0.926,0,0,0,1,0,0
1260,114.226,0.359,1.113,0.173,5.8,57.55,52.19,11.22,38.89,306.48,42.2,18.601,10.799,15524.995,2.2,273.67,12.26,5.3,19.75,85.198,2.0,80.58,0.7785,0,0,0,1,0,0
1261,114.226,0.359,0.998,0.138,7.2,57.55,52.19,11.22,38.89,306.48,42.2,18.601,10.799,15524.995,2.2,273.67,12.26,5.3,19.75,85.198,2.0,80.58,0.7785,0,0,0,1,0,0
1262,114.226,0.359,1.055,0.129,7.8,57.55,52.19,11.22,38.89,306.48,42.2,18.601,10.799,15524.995,2.2,273.67,12.26,5.3,19.75,85.198,2.0,80.58,0.7785,0,0,0,1,0,0
1263,114.226,0.359,1.075,0.135,7.4,57.55,52.19,11.22,38.89,306.48,42.2,18.601,10.799,15524.995,2.2,273.67,12.26,5.3,19.75,85.198,2.0,80.58,0.7785,0,0,0,1,0,0
1264,114.226,0.359,1.027,0.13,7.7,57.55,52.19,11.22,38.89,306.48,42.2,18.601,10.799,15524.995,2.2,273.67,12.26,5.3,19.75,85.198,2.0,80.58,0.7785,0,0,0,1,0,0
1265,114.226,0.359,1.017,0.125,8.0,57.55,52.19,11.22,38.89,306.48,42.2,18.601,10.799,15524.995,2.2,273.67,12.26,5.3,19.75,85.198,2.0,80.58,0.7785,0,0,0,1,0,0
1266,114.226,0.359,1.161,0.115,8.7,57.55,52.19,11.22,38.89,306.48,42.2,18.601,10.799,15524.995,2.2,273.67,12.26,5.3,19.75,85.198,2.0,80.58,0.7785,0,0,0,1,0,0
1267,3286.227,9.756,7.007,0.41,2.4,83.12,77.35,53.22,28.7,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14.0,19.9,72.469,2.8,77.91,0.817,0,0,0,0,0,1
1268,3046.639,7.747,7.19,0.3936,2.5,83.3,77.37,53.38,28.7,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14.0,19.9,72.469,2.8,77.91,0.817,0,0,0,0,0,1
1269,2873.619,11.19,7.334,0.3884,2.6,83.54,77.38,53.59,28.7,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14.0,19.9,72.469,2.8,77.91,0.817,0,0,0,0,0,1
1270,2973.471,7.747,7.044,0.3855,2.6,83.71,77.4,53.96,28.7,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14.0,19.9,72.469,2.8,77.91,0.817,0,0,0,0,0,1
1271,2603.617,5.452,6.987,0.3878,2.6,83.71,77.4,53.96,28.7,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14.0,19.9,72.469,2.8,77.91,0.817,0,0,0,0,0,1
1272,1748.561,3.443,6.846,0.3868,2.6,83.71,77.4,53.96,28.7,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14.0,19.9,72.469,2.8,77.91,0.817,0,0,0,0,0,1
1273,1999.339,5.452,6.763,0.3914,2.6,83.93,77.5,54.23,28.7,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14.0,19.9,72.469,2.8,77.91,0.817,0,0,0,0,0,1
1274,29.909,0.118,1.762,0.2395,4.2,53.7,37.12,24.115000000000002,45.37,76.134,28.2,4.469,2.873,6253.104,1.65,724.417,7.57,1.3,24.7,72.704,4.0,71.72,0.72,0,1,0,0,0,0
